category,@id,name,description,supersededBy,nameZh,descriptionZh,alternateName,wikidataName,wikidataUrl,wikipediaUrl,schemaorgUrl
property,http://cnschema.org/itemListElement,itemListElement,"For itemListElement values, you can use simple strings (e.g. ""Peter"", ""Paul"", ""Mary""), existing entities, or use ListItem. Text values are best if the elements in the list are plain strings. Existing entities are best for a simple, unordered list of existing things in your data. ListItem is used with ordered lists when you want to provide additional context about the element in that list or when the same item might be in different places in different lists. Note: The order of elements in your mark-up is not sufficient for indicating the order or elements. Use ListItem with a 'position' property in such cases.",,列表里的项目元素,列表里的项目元素，每个元素的值可以为字符串，实体等。,,,,,http://schema.org/itemListElement
property,http://cnschema.org/itemListOrder,itemListOrder,"Type of ordering (e.g. Ascending, Descending, Unordered).",,列表排列顺序,列表中元素的排列顺序（如升序，降序）,,,,,http://schema.org/itemListOrder
property,http://cnschema.org/itemOffered,itemOffered,The item being offered.,,销售物品,销售的物品,,,,,http://schema.org/itemOffered
property,http://cnschema.org/itemReviewed,itemReviewed,The item that is being reviewed/rated.,,评价物品,正在被评论或打分的物品,,,,,http://schema.org/itemReviewed
property,http://cnschema.org/itemShipped,itemShipped,Item(s) being shipped.,,运送物品,正在被运送的物品,,,,,http://schema.org/itemShipped
property,http://cnschema.org/jobBenefits,jobBenefits,Description of benefits associated with the job.,,职位福利,该职位具有的福利,,,,https://en.wikipedia.org/wiki/Job_benefit,http://schema.org/jobBenefits
property,http://cnschema.org/jobLocation,jobLocation,A (typically single) geographic location associated with the job position.,,工作地点,工作所在地的地址,,,,,http://schema.org/jobLocation
property,http://cnschema.org/jobTitle,jobTitle,"The job title of the person (for example, Financial Manager).",,工作头衔,一个人的工作头衔,职位,,,,http://schema.org/jobTitle
property,http://cnschema.org/keywords,keywords,Keywords or tags used to describe this content. Multiple entries in a keywords list are typically delimited by commas.,,关键词,文章中的关键词或标签,关键字,,,,http://schema.org/keywords
property,http://cnschema.org/knownVehicleDamages,knownVehicleDamages,"A textual description of known damages, both repaired and unrepaired.",,已知汽车故障,已知汽车故障的文本描述，包括可修复的和不可修复的,,,,,http://schema.org/knownVehicleDamages
property,http://cnschema.org/knows,knows,The most generic bi-directional social/work relation.,,认识,认识,双向的社交或工作关系,,,,http://schema.org/knows
property,http://cnschema.org/landlord,landlord,A sub property of participant. The owner of the real estate property.,,房东,房地产业主,,,,https://en.wikipedia.org/wiki/Landlord,http://schema.org/landlord
property,http://cnschema.org/language,language,A sub property of instrument. The language used on this action.,http://schema.org/inLanguage,语言,使用的语言,,language,https://www.wikidata.org/entity/P2439,https://en.wikipedia.org/wiki/Language,http://schema.org/language
property,http://cnschema.org/lastReviewed,lastReviewed,Date on which the content on this web page was last reviewed for accuracy and/or completeness.,,最近审查时间,上一次审查本网页内容的准确性和或完整性的日期。,最近审查日期,,,,http://schema.org/lastReviewed
property,http://cnschema.org/latitude,latitude,The latitude of a location. For example 37.42242 (WGS 84).,,纬度,一个位置的纬度,,,,https://en.wikipedia.org/wiki/Latitude,http://schema.org/latitude
property,http://cnschema.org/learningResourceType,learningResourceType,"The predominant type or kind characterizing the learning resource. For example, 'presentation', 'handout'.",,学习资料类型,表示学习资料类型或种类。包括演示，讲义等,,,,,http://schema.org/learningResourceType
property,http://cnschema.org/legalName,legalName,"The official name of the organization, e.g. the registered company name.",,官方名称,依法登记的名字，组织或机构的官方名称，比如 注册的企业名,,official name,http://www.wikidata.org/entity/P1448,https://en.wikipedia.org/wiki/Legal_name,http://schema.org/legalName
property,http://cnschema.org/leiCode,leiCode,An organization identifier that uniquely identifies a legal entity as defined in ISO 17442.,,全球法人机构识别编码,全球法人机构识别编码,,Legal Entity ID,https://www.wikidata.org/entity/P1278,,http://schema.org/leiCode
property,http://cnschema.org/lender,lender,A sub property of participant. The person that lends the object being borrowed.,,借出者,借出东西给别人的人,,,,https://en.wikipedia.org/wiki/Lender,http://schema.org/lender
property,http://cnschema.org/lesser,lesser,This ordering relation for qualitative values indicates that the subject is lesser than the object.,,小于,数学中的小于,,,,,http://schema.org/lesser
property,http://cnschema.org/lesserOrEqual,lesserOrEqual,This ordering relation for qualitative values indicates that the subject is lesser than or equal to the object.,,小于等于,数学中的小于等于,,,,,http://schema.org/lesserOrEqual
property,http://cnschema.org/license,license,"A license document that applies to this content, typically indicated by URL.",,许可证书,适用于此内容的许可证文件，通常由URL指示。,,license,http://www.wikidata.org/entity/P275,https://en.wikipedia.org/wiki/License,http://schema.org/license
property,http://cnschema.org/line,line,A line is a point-to-point path consisting of two or more points. A line is expressed as a series of two or more point objects separated by space.,,直线,由两点或多点组成的点对点路径,,,,https://en.wikipedia.org/wiki/Line_(geometry),http://schema.org/line
property,http://cnschema.org/liveBlogUpdate,liveBlogUpdate,An update to the LiveBlog.,,博客直播的一条更新,博客直播的一条更新,,,,,http://schema.org/liveBlogUpdate
property,http://cnschema.org/loanTerm,loanTerm,The duration of the loan or credit agreement.,,贷款期限,贷款或信贷协议的期限。,,,,,http://schema.org/loanTerm
property,http://cnschema.org/location,location,"The location of for example where the event is happening, an organization is located, or where an action takes place.",,地点,地址,,,,,http://schema.org/location
property,http://cnschema.org/locationCreated,locationCreated,"The location where the CreativeWork was created, which may not be the same as the location depicted in the CreativeWork.",,创建地点,作品中创建的地址,,,,,http://schema.org/locationCreated
property,http://cnschema.org/lodgingUnitDescription,lodgingUnitDescription,A full description of the lodging unit.,,旅馆房间描述,旅馆房间的一个完整描述,,,,,http://schema.org/lodgingUnitDescription
property,http://cnschema.org/lodgingUnitType,lodgingUnitType,"Textual description of the unit type (including suite vs. room, size of bed, etc.).",,旅馆房间房型,旅馆房间房型的描述,,,,,http://schema.org/lodgingUnitType
property,http://cnschema.org/logo,logo,An associated logo.,,商标,关联的商标,,logo image,http://www.wikidata.org/entity/P154,https://en.wikipedia.org/wiki/Logo,http://schema.org/logo
property,http://cnschema.org/longitude,longitude,The longitude of a location. For example -122.08585 (WGS 84).,,经度,位置的经度,,,,https://en.wikipedia.org/wiki/Longitude,http://schema.org/longitude
property,http://cnschema.org/loser,loser,A sub property of participant. The loser of the action.,,输家,一个行为中的失败者,失败者,,,,http://schema.org/loser
property,http://cnschema.org/lowPrice,lowPrice,The lowest price of all offers available.,,最低价格,所有价格中的最低价,,,,,http://schema.org/lowPrice
property,http://cnschema.org/lyricist,lyricist,The person who wrote the words.,,作词者,歌曲的词作者,词作者,lyrics by,http://www.wikidata.org/entity/P676,https://en.wikipedia.org/wiki/Lyricist,http://schema.org/lyricist
property,http://cnschema.org/lyrics,lyrics,The words in the song.,,歌词,歌曲的歌词,,,,https://en.wikipedia.org/wiki/Lyrics,http://schema.org/lyrics
property,http://cnschema.org/mainContentOfPage,mainContentOfPage,Indicates if this web page element is the main subject of the page.,,是否网页主题,指示此网页元素是否是该页面的主题。,,,,,http://schema.org/mainContentOfPage
property,http://cnschema.org/mainEntity,mainEntity,Indicates the primary entity described in some page or other CreativeWork.,,核心实体,网页或艺术品的核心实体,,,,,http://schema.org/mainEntity
property,http://cnschema.org/mainEntityOfPage,mainEntityOfPage,Indicates a page (or other CreativeWork) for which this thing is the main entity being described. See background notes for details.,,页面的核心实体,表示这个东西是描述的主要实体的页面,,,,,http://schema.org/mainEntityOfPage
property,http://cnschema.org/makesOffer,makesOffer,A pointer to products or services offered by the organization or person.,,提供的产品或服务,提供的产品或服务,,,,,http://schema.org/makesOffer
property,http://cnschema.org/manufacturer,manufacturer,The manufacturer of the product.,,制造商,产品的制造商,产品制造商,,,,http://schema.org/manufacturer
property,http://cnschema.org/map,map,A URL to a map of the place.,http://schema.org/hasMap,地图,地图上位置的URL地址,,,,,http://schema.org/map
property,http://cnschema.org/mapType,mapType,"Indicates the kind of Map, from the MapCategoryType Enumeration.",,地图类型,表示地图的种类,,,,,http://schema.org/mapType
property,http://cnschema.org/maps,maps,A URL to a map of the place.,http://schema.org/hasMap,地图,地图上位置的URL地址,,,,,http://schema.org/maps
property,http://cnschema.org/material,material,"A material that something is made from, e.g. leather, wool, cotton, paper.",,材质,物体使用的材料,,material used,https://www.wikidata.org/entity/P186,,http://schema.org/material
property,http://cnschema.org/maxPrice,maxPrice,The highest price if the price is a range.,,最高价格,最高价,,,,,http://schema.org/maxPrice
property,http://cnschema.org/maxValue,maxValue,The upper value of some characteristic or property.,,最大值,特征或属性的最大值,,,,,http://schema.org/maxValue
property,http://cnschema.org/maximumAttendeeCapacity,maximumAttendeeCapacity,The total number of individuals that may attend an event or venue.,,最多可容纳多少人参与,可以参加活动或场地的总人数,,,,,http://schema.org/maximumAttendeeCapacity
property,http://cnschema.org/mealService,mealService,Description of the meals that will be provided or available for purchase.,,套餐描述,套餐描述,,,,,http://schema.org/mealService
property,http://cnschema.org/member,member,A member of an Organization or a ProgramMembership. Organizations can be members of organizations; ProgramMembership is typically for individuals.,,会员,组织或项目的成员,,,,https://en.wikipedia.org/wiki/Member,http://schema.org/member
property,http://cnschema.org/memberOf,memberOf,An Organization (or ProgramMembership) to which this Person or Organization belongs.,,会员所属的机构,会员所属的机构或项目组织,,member of,https://www.wikidata.org/entity/P463,,http://schema.org/memberOf
property,http://cnschema.org/members,members,A member of this organization.,http://schema.org/member,会员,组织的会员,,,,https://en.wikipedia.org/wiki/Members,http://schema.org/members
property,http://cnschema.org/membershipNumber,membershipNumber,A unique identifier for the membership.,,会员编号,成员身份的唯一标识符,,,,,http://schema.org/membershipNumber
